AgreedID,Speaker_id,MeetingID,faction,Chapter,faction1,office num 2,Speech_Len,Speech_Lem_basic,Speech_Lem_N,meet_type
11103,1075,2123,NA,1377.2,RI,1,10,conservo honor communis,honor,r
11104,19967,2124,NA,1377.2,0,2,48,mandatum pax mitto orator ananie forma consuetus | octus officialis castrorum delibero destruo vel fortifico tirlis provideo sequor | collegia provideo socius officialis livellus officium,mandatum pax orator ananie forma | octus castrorum tirlis | collegia socius livellus officium,r
11105,1075,2124,NA,1377.2,RI,1,14,vexilliferum salvus mandatum pax tempus totus mensis augustus,vexilliferum mandatum pax tempus mensis,r
11106,8791,2125,NA,1377.2,RI,2,46,littera orator curia ius despero ideo fiat consilium mandatum sicut ordino provideo habeo pecunia publico prudens civis sequor,orator curia ius fiat consilium mandatum pecunia civis,r
11107,21048,2125,NA,1377.2,0,1,35,valde miror dolo papa procedo sagaciter malus diabolicus ideo teneo consilium requisitus bonus civis consulo pono executor,papa consilium civis executor,r
11108,8791,2126,NA,1377.2,RI,2,26,novem concorditer consulo sine teneo alius consilium sollicito octo_balia prosequor provideo prout pax habeo,consilium octo_balia pax,r
11109,21048,2126,NA,1377.2,0,1,24,alis hodie consulo salvus alius secretum nosco quando dico forsitan consilium muto,secretum consilium,r
11110,4774,2127,NA,1377.2,0,2,45,debeo comunium honorabilis orator rex hungary secessus solvo hospitium expensis littera salvus conduco societas | circa oblatio octo provideo prout credo oporteo communis bonum pax opportuo iustifico communis,comunium orator rex hungary secessus hospitium societas | circa oblatio octo bonum pax,r
11111,1075,2127,NA,1377.2,RI,1,17,honoo salvus conduco ceterus prout gonfaloniere | circa oblatio octo provideo ceterus,gonfaloniere | circa oblatio octo,r
11112,19967,2128,NA,1377.2,0,2,105,octo provideo circa vacuatio comitatus caute provide propter orator apostolicus prout expedio | factum littera octo_guerer provideo primus salus patrie conservator perusinus | orator papa expono ambaxiator coram collegia octo_balia audio ambaxiator que octo circa materia dico voo consulo utilis orator honoro caute honeste habeo oculus manus colloquo voco diffo expondo ambaxiator | petitio communis mutiliane octo provideo | orator noster scribo periculum persona discedo prout placeo,octo vacuatio comitatus orator apostolicus | factum littera octo_guerer salus conservator perusinus | orator papa collegia octo_balia octo materia orator oculus manus | petitio mutiliane octo | orator periculum persona,r
11113,26147,2128,NA,1377.2,0,1,82,mitto orator papa notifico sentio adventus missio verus humilis benignus ambaxiator expono quobus voo collegium octo dispono | scribato orator curia periculum persona discedo prout | factum mutiliane voo dedo communis octo pratico refero provideo prout cerdo expedio | littera octo_guerer provideo | exgombero octus provideo,orator papa adventus missio quobus collegium octo | orator curia periculum persona | factum mutiliane octo | littera octo_guerer | octus,r
11114,19984,2129,NA,1377.2,RI,2,45,vel alius conor scio orator papa habeo teneo praticus postea collega octus expedio cito honoro sicut magnifice habitus intetnio tunc consulo,orator papa collega octus intetnio,r
11115,21048,2129,NA,1377.2,0,1,56,orator papa verbum factum honoro deputo duo duo collegium duo octo cras pratico conor scio habeo commissio alius habeo magnus consilium bonus civis delibero respondeo,orator papa verbum factum collegium octo commissio magnus consilium civis,r
11117,4774,2130,NA,1377.2,0,2,16,sedecim mono octo livellus pecunia necessitas communis habeo,sedecim mono livellus pecunia necessitas,r
11118,15125,2130,P.G.,1377.2,0,1,24,octo livellorum solicito habeo pecunia grava plus aliter gravo equaliter compello,livellorum pecunia,r
11119,19303,2131,Lib,1377.2,0,2,118,modus teneo iste nuntius apostolicus vulpinus deputo ppraticus conor scio quantus multum habeo duo capitaneis_partis habeo alius consilium magnus recipio littera apostolice populus lego primo lego consilio addo consilio dico modus retentum orator presentatio littera audio dico orator octo_balia versus vicis tango totus materia consilium consulo bene utiliter republicus habitus informatio plenarius pars,modus nuntius vulpinus ppraticus capitaneis_partis consilium magnus apostolice populus consilio consilio modus orator presentatio orator octo_balia vicis materia consilium republicus informatio pars,r
11120,21048,2131,NA,1377.2,0,1,62,salvus littera lego alis consilio habeo consilium sapio iure canonicus res providicalis communis populus ista receptio litterae fiat quantum littera presento prioris alis consilium ceterus dico gonfaloniere,littera consilio consilium sapio iure res populus receptio litterae fiat prioris consilium gonfaloniere,r
11121,15125,2131,P.G.,1377.2,0,1,30,additio dico colloqua habeo dictum orator bene contento commendo octo circa materia dico prout addo ceterus,additio colloqua dictum orator octo materia,r
11122,19303,2131,Lib,1377.2,0,2,19,littera lego consilio postquam lecte salvus contino excommunicatio vel protestatio lego,consilio excommunicatio protestatio,r
11123,37289,2132,NA,1377.2,RI,,69,considero expono orator scriptum summus pontificem plenus venenum fiat responsio qualis delibero collegia octo presens vel magnus consilio ostendo unio civis | octus prosequor repero tractatus pax fiat diligens inquisitio revelo secretum que dico pax seu intentio orator regine alius pecunia quantitas acriter punio,orator scriptum summus pontificem venenum fiat responsio collegia octo consilio unio civis | octus pax inquisitio secretum pax intentio orator regine pecunia quantitas,a
11124,3671,2132,NA,1377.2,0,,38,donatus respondeo iustifico commune circa tracto pax duo punctus libertas pecunia ostendo ecclesia concedo quotidie terra tirannus terra datus concessus galeazus,donatus pax punctus libertas pecunia ecclesia terra tirannus terra galeazus,a
11125,3649,2132,Lib,1377.2,0,,65,expedio quantus citer scandalum semino honoro fiat responsum sicut delibero collegia capitaneis_partis octus decem_libertas | octus prosequor tractatus pax accipio habeo tutus bonus nihilominus bellum viriliter ordino expensis taliter substineo | habeo cura conservo colligo fides devotio communis,scandalum fiat collegia capitaneis_partis octus decem_libertas | octus tractatus pax tutus bellum | cura fides devotio,a
11127,13001,2132,P.G.,1377.2,AL,,50,fiat responsio collegia octo capitaneis_partis decem_libertas quando placeo | octo diligenter provideo libertas conservo fiat talis fortis gens repero hostis invenio territorium noster,responsio collegia octo capitaneis_partis decem_libertas | octo libertas fiat gens hostis territorium,a
11128,12606,2132,Lib,1377.2,RI,,29,blaxius fiat cito ostendo unitas affectio communis pax revelator secretus punio fieret nimis,blaxius fiat unitas affectio pax revelator secretus,a
11129,2645,2132,NA,1377.2,RI,,69,respondeo littera summo pontificus reliquus reliquus consultor habeo pax tuta conservatio libertas accipio caveo recipio noster pecunia papa status noster vel colligatus | procuro comunia florentines pratico fideiubeo ecclesia promitto pax violo eclesia noster florentines novitas,littera summo pontificus consultor pax tuta conservatio libertas pecunia papa status colligatus | comunia florentines ecclesia pax eclesia florentines novitas,a
11130,19967,2133,NA,1377.2,0,2,104,responsio orator papa fiat nonlatin consilium coram consilio populus vel alius civis honorabilis orator interrogo habeo alius dico offero audientia consultus responsio | donatus barbador respondeo benigne humiliter placibiliter iustifico causa defensio communis capitulum libertas pecunia que oblatus dico magnus quantitas pecunia que peto ostendo damnum communis commune debeo restauro | littera ostendo unium communis populus nullus conduco res publicus ultra voluntas populus ostendo commune dispositus pax ceterus,responsio orator papa fiat nonlatin consilium consilio populus civis orator audientia responsio | donatus barbador causa defensio capitulum libertas pecunia quantitas pecunia damnum commune | littera unium populus res voluntas populus pax,r
11131,21048,2133,NA,1377.2,0,1,66,iustifico commune rememoro servitium ecclesia damnum recipio offensio fiat responsio voo magnus consilio papa scio responsum | fiat responsio littera humilis iustifico causa communis ostendo orator oblatio facte pecunia fiunt debeo ostendo devotio communis scio primus habeo alius,commune servitium ecclesia damnum offensio fiat responsio consilio papa responsum | fiat responsio littera causa orator oblatio pecunia devotio primus,r
11132,21038,2133,NA,1377.2,0,6,12,ambo collegia fiat responsio magnus cosilium civis,collegia fiat responsio cosilium civis,r
11133,4893,2133,NA,1377.2,0,5,13,gonfaloniere octo_guerer provideo solico circa pax bellum,gonfaloniere octo_guerer pax bellum,r
11135,19303,2134,Lib,1377.2,0,2,47,octo scribo noster ananies caute reduco locus securus scribo prout negocium procedo placere contento | fiat festus arco faventie fiant ignis alius festus | factum captus vulterries octo provideo,octo ananies locus negocium placere | fiat festus arco faventie fiant ignis festus | factum vulterries octo,r
11137,19967,2135,NA,1377.2,0,2,93,considero virtus octo officialis balia honoro provideo necessarius requiro provideo circa arezzo | littera habeo anania octo provideo prout convenio provideo octo habeo pecunia negocium communis procedo bene | provideo taliter civis mors articuolus habeo ecclesia sticus sacramentum | fiat consilio civis mercatus bonus homo prout placeo cras littera habo anania recito alius octus narro consilium habeo donec fiat consilium secretum,virtus octo balia arezzo | littera anania octo octo pecunia negocium | civis mors articuolus ecclesia sacramentum | fiat consilio civis mercatus homo anania octus consilium fiat consilium secretum,r
11138,21048,2135,NA,1377.2,0,1,64,octo sollicito bellum postquam pax habeo provideo modus pecunia habeo sollicito officialis livellum | arezzo duo bonus civis mitto vigilo circa conservatio stas | habeo consilium littera alanies differo aliquando quando volo habeo consilium civis bonus secretum | sacramentum ministratio gonfaloniere,octo bellum pax modus pecunia officialis livellum | arezzo civis conservatio stas | consilium littera alanies consilium civis secretum | sacramentum ministratio gonfaloniere,r
11139,1119,2135,NA,1377.2,RI,2,58,littera ananies habeo magnus consilium civis littera recito sequor consilium trado | factum moneo sacramentum alius collegia | factum arezzo horto ultio supplicium culpabilis | detestatio prroditio rodulfus contra commune pingo palatium locus publicus | octo_guerer exhorto que utilis prosequo,littera ananies consilium civis consilium | factum sacramentum collegia | factum arezzo ultio supplicium | detestatio prroditio rodulfus commune palatium locus | octo_guerer,r
11140,19303,2135,Lib,1377.2,0,2,23,que propono committo rector prudens sapienter inquiro contra culpabilis iuste punio offero faba,rector faba,r
11141,21048,2135,NA,1377.2,0,1,22,mercator praeteritus incutio timor moneo traffico terra ecclesia contra punio offero faba ceterus,mercator praeteritus timor terra ecclesia faba,r
11142,16380,2136,NA,1377.2,RI,2,49,provideo territorium noster invado habeo collegia capitanus decem_libertas bonus civis coram propono expono stas communis secundum consilium procedo | octus provideo circa bellum commune recipio damnum,territorium collegia capitanus decem_libertas civis stas consilium | octus bellum commune damnum,a
11143,19220,2136,Lib,1377.2,RI,,43,viriliter sequor que bellum dimitto nihilominus pax tracto circa octo provideo ceterus iohannes | provideo circa punitio scribentum revelantus ordinamentum communis utinam decorio eiter pella ponno palatium exemplum,bellum pax octo iohannes | punitio ordinamentum pella palatium exemplum,a
